Displacement (ccm),Power (hp),Torque (Nm),Dry weight (kg),Wheelbase (mm),Seat height (mm),Category_Custom / cruiser,Category_Naked bike,Category_Sport,Category_Touring
1983.0,100.0,121.0,310.3,1918.0,635.0,1,0,0,0
1983.0,100.0,121.0,310.3,2083.0,635.0,1,0,0,0
1983.0,100.0,121.0,310.3,1918.0,635.0,1,0,0,0
1983.0,100.0,121.0,310.3,2083.0,635.0,1,0,0,0
244.0,17.7,16.0,179.6,1585.0,706.0,1,0,0,0
248.0,17.7,16.0,179.6,1570.0,706.0,1,0,0,0
248.0,17.7,16.0,179.6,1570.0,706.0,1,0,0,0
244.0,18.0,17.6,163.7,1481.0,711.0,1,0,0,0
244.0,18.0,17.6,163.7,1481.0,711.0,1,0,0,0
244.0,18.0,17.6,163.7,1481.0,701.0,1,0,0,0
244.0,18.0,17.6,163.7,1481.0,701.0,1,0,0,0
233.0,18.0,15.0,163.7,1450.0,648.0,1,0,0,0
233.0,18.0,15.0,152.9,1450.0,648.0,1,0,0,0
244.0,18.0,17.6,163.7,1481.0,701.0,1,0,0,0
244.0,18.0,17.6,178.0,1481.0,724.0,1,0,0,0
248.0,17.7,17.0,172.8,1570.0,683.0,0,0,0,1
248.0,17.7,16.0,172.8,1570.0,683.0,0,0,0,1
244.0,17.7,16.0,172.8,1554.0,706.0,0,0,0,1
2294.0,106.0,206.0,498.0,1705.0,730.0,0,0,0,1
1130.0,120.0,101.0,193.0,1422.0,800.0,0,0,1,0
1250.0,180.0,155.0,196.0,1422.0,800.0,0,0,1,0
1250.0,180.0,155.0,196.0,1422.0,800.0,0,0,1,0
1250.0,180.0,155.0,196.0,1422.0,800.0,0,0,1,0
1250.0,180.0,128.0,192.8,1422.0,800.0,0,0,1,0
208.0,7.0,9.1,98.8,1295.0,838.0,0,0,1,0
805.0,57.0,71.1,209.0,1480.0,770.0,0,1,0,0
124.0,13.4,9.9,133.0,1495.0,760.0,0,1,0,0
124.0,13.6,9.9,133.0,1495.0,760.0,0,1,0,0
644.0,50.0,56.0,165.0,1490.0,760.0,0,1,0,0
650.0,50.0,56.0,154.0,1490.0,740.0,0,1,0,0
805.0,58.0,70.5,209.0,1475.0,770.0,0,1,0,0
125.0,15.0,13.0,123.0,1380.0,800.0,0,0,1,0
124.5,15.0,10.8,130.0,1370.0,800.0,0,0,1,0
149.4,10.6,10.0,98.0,1280.0,800.0,1,0,0,0
199.8,16.1,11.5,138.0,1380.0,810.0,0,1,0,0
124.0,10.7,9.5,150.0,1360.0,780.0,0,1,0,0
124.0,10.7,9.5,150.0,1360.0,780.0,0,0,1,0
250.0,16.1,18.0,150.0,1440.0,780.0,0,0,1,0
250.2,24.1,20.0,150.0,1375.0,780.0,0,0,1,0
232.6,16.1,18.0,150.0,1375.0,780.0,0,1,0,0
232.6,16.1,18.0,150.0,1375.0,780.0,0,0,1,0
124.0,12.0,8.5,125.0,1500.0,710.0,1,0,0,0
234.0,17.5,15.1,154.0,1500.0,710.0,1,0,0,0
125.0,12.7,10.7,158.0,1350.0,816.0,0,0,1,0
125.0,10.5,9.0,141.0,1330.0,800.0,1,0,0,0
124.0,6.7,7.3,88.0,1200.0,760.0,1,0,0,0
1340.0,181.0,146.0,235.0,1525.0,805.0,0,1,0,0
1340.0,181.0,146.0,235.0,1525.0,805.0,0,1,0,0
1340.0,181.0,146.0,239.0,1525.0,805.0,0,1,0,0
656.0,78.0,59.2,201.0,1440.0,770.0,0,1,0,0
656.0,77.5,59.2,204.0,1440.0,770.0,0,1,0,0
399.0,32.2,33.0,240.0,1655.0,700.0,1,0,0,0
399.0,32.2,33.0,240.0,1655.0,700.0,1,0,0,0
399.0,32.2,33.0,267.0,1655.0,700.0,1,0,0,0
399.0,32.2,33.0,267.0,1655.0,700.0,1,0,0,0
399.0,32.2,33.0,267.0,1655.0,700.0,1,0,0,0
399.0,32.2,33.0,267.0,1655.0,700.0,1,0,0,0
399.0,32.2,33.0,267.0,1655.0,700.0,1,0,0,0
805.0,50.0,65.0,247.0,1655.0,700.0,1,0,0,0
249.0,29.5,27.0,118.0,1450.0,885.0,0,0,1,0
154.9,14.8,14.0,128.0,1330.0,780.0,0,0,1,0
154.9,14.8,14.0,128.0,1330.0,780.0,0,0,1,0
398.0,55.0,41.0,206.0,1455.0,785.0,0,1,0,0
249.0,20.0,21.0,124.0,1325.0,745.0,0,1,0,0
249.0,20.0,21.0,127.0,1405.0,785.0,0,1,0,0
249.0,20.1,22.0,123.0,1405.0,785.0,0,0,1,0
1156.0,100.0,94.0,210.0,1460.0,770.0,0,0,1,0
49.0,5.0,4.3,69.0,1185.0,770.0,0,0,1,0
487.0,45.0,39.0,169.0,1410.0,790.0,0,1,0,0
487.0,34.0,40.0,173.0,1410.0,790.0,0,1,0,0
487.0,51.3,41.2,173.0,1405.0,790.0,0,1,0,0
699.0,80.0,63.0,229.0,1500.0,800.0,0,0,1,0
1157.0,98.0,91.0,214.0,1430.0,790.0,0,1,0,0
398.0,59.0,35.2,168.0,1410.0,762.0,0,1,0,0
600.0,78.0,54.0,204.0,1433.0,800.0,0,1,0,0
600.0,77.5,54.1,204.0,1440.0,805.0,0,1,0,0
600.0,77.5,54.1,208.0,1440.0,790.0,0,1,0,0
398.0,60.4,39.0,210.0,1435.0,785.0,0,1,0,0
398.0,61.0,39.0,210.0,1435.0,785.0,0,1,0,0
398.0,61.0,39.0,210.0,1435.0,785.0,0,1,0,0
398.0,61.0,39.0,210.0,1435.0,785.0,0,1,0,0
398.0,61.0,39.0,210.0,1435.0,785.0,0,1,0,0
599.4,98.0,64.7,183.0,1440.0,785.0,0,1,0,0
599.0,98.0,65.0,183.0,1440.0,785.0,0,1,0,0
248.0,24.0,22.0,183.0,1430.0,780.0,0,1,0,0
248.0,24.0,22.0,188.0,1430.0,780.0,0,0,1,0
248.0,24.0,22.0,188.0,1430.0,780.0,0,0,1,0
599.0,90.0,64.4,183.0,1440.0,785.0,0,1,0,0
1401.0,100.0,126.0,228.0,1520.0,775.0,0,1,0,0
1402.0,106.0,126.0,228.0,1520.0,790.0,0,1,0,0
1157.0,104.0,124.0,226.0,1480.0,785.0,0,1,0,0
1401.0,99.2,126.0,226.0,1520.0,775.0,0,1,0,0
1401.0,99.2,126.0,226.0,1520.0,775.0,0,1,0,0
248.0,38.9,26.4,160.0,1435.0,740.0,0,0,1,0
750.0,86.0,67.0,201.0,1470.0,795.0,0,1,0,0
988.0,160.0,110.0,170.0,1410.0,830.0,0,0,1,0
988.0,164.0,113.0,168.0,1410.0,830.0,0,0,1,0
1052.0,130.0,103.0,197.0,1460.0,795.0,0,0,1,0
248.0,45.0,24.0,138.0,1370.0,770.0,0,0,1,0
600.0,106.0,66.0,174.0,1390.0,830.0,0,0,1,0
599.0,98.0,63.0,163.0,1400.0,830.0,0,0,1,0
599.0,115.0,69.0,163.0,1400.0,830.0,0,0,1,0
749.0,141.0,83.4,166.0,1400.0,830.0,0,0,1,0
749.0,141.0,86.0,166.0,1410.0,830.0,0,0,1,0
999.0,185.0,117.0,172.0,1415.0,810.0,0,0,1,0
999.0,150.0,108.0,210.0,1460.0,810.0,0,0,1,0
999.0,145.0,106.0,209.0,1460.0,810.0,0,0,1,0
1360.0,112.0,123.0,342.0,1669.0,780.0,0,0,0,1
249.0,20.0,19.0,137.0,1450.0,680.0,1,0,0,0
124.0,12.0,8.0,123.0,1450.0,685.0,1,0,0,0
1340.0,197.0,155.0,266.0,1480.0,805.0,0,0,1,0
1340.0,197.0,155.0,266.0,1480.0,805.0,0,0,1,0
1340.0,197.0,155.0,266.0,1480.0,805.0,0,0,1,0
1340.0,194.0,155.0,266.0,1480.0,805.0,0,0,1,0
1340.0,194.0,155.0,266.0,1480.0,805.0,0,0,1,0
1340.0,194.0,155.0,266.0,1480.0,805.0,0,0,1,0
1340.0,197.0,155.0,266.0,1480.0,805.0,0,0,1,0
1340.0,197.0,155.0,266.0,1480.0,805.0,0,0,1,0
399.0,52.3,37.0,170.0,1655.0,760.0,0,0,1,0
399.0,52.0,36.0,187.0,1460.0,760.0,0,1,0,0
124.0,13.1,9.8,241.0,1520.0,685.0,1,0,0,0
399.0,32.2,33.0,275.0,1655.0,700.0,1,0,0,0
805.0,51.0,69.0,241.0,1655.0,700.0,1,0,0,0
399.0,32.2,33.0,244.0,1655.0,700.0,1,0,0,0
399.0,33.0,33.0,275.0,1655.0,700.0,1,0,0,0
399.0,33.0,24.3,275.0,1655.0,701.0,1,0,0,0
399.0,33.0,24.3,275.0,1655.0,701.0,1,0,0,0
399.0,33.0,24.3,275.0,1655.0,701.0,1,0,0,0
399.0,33.0,33.0,276.0,1655.0,700.0,1,0,0,0
399.0,33.0,24.3,276.0,1655.0,701.0,1,0,0,0
248.0,24.0,23.0,143.0,1520.0,685.0,1,0,0,0
1783.0,125.0,160.0,319.0,1710.0,705.0,1,0,0,0
1783.0,123.0,160.0,319.0,1710.0,705.0,1,0,0,0
1783.0,123.0,160.0,319.0,1710.0,705.0,1,0,0,0
1783.0,123.0,160.0,319.0,1710.0,705.0,1,0,0,0
1783.0,125.0,160.0,319.0,1710.0,705.0,1,0,0,0
1783.0,125.0,160.0,319.0,1710.0,705.0,1,0,0,0
1783.0,123.0,160.0,319.0,1710.0,705.0,1,0,0,0
1783.0,123.0,160.0,319.0,1710.0,705.0,1,0,0,0
1783.0,123.0,160.0,319.0,1710.0,705.0,1,0,0,0
1783.0,123.0,160.0,319.0,1710.0,705.0,1,0,0,0
1783.0,123.0,160.0,319.0,1710.0,705.0,1,0,0,0
805.0,55.0,69.0,245.0,1655.0,700.0,1,0,0,0
652.0,34.0,46.0,160.0,1480.0,700.0,1,0,0,0
652.0,30.0,45.5,160.0,1480.0,700.0,1,0,0,0
125.0,11.5,9.6,241.0,1450.0,680.0,1,0,0,0
124.0,33.0,21.0,123.0,1355.0,775.0,0,0,1,0
125.0,25.0,19.1,94.0,1310.0,720.0,0,0,1,0
125.0,11.7,13.3,117.0,1385.0,770.0,0,0,0,1
249.0,18.8,21.0,132.0,1375.0,770.0,0,0,1,0
996.0,120.0,102.0,185.0,1435.0,810.0,0,1,0,0
996.0,120.0,102.0,189.0,1435.0,810.0,0,1,0,0
996.0,167.0,102.0,187.0,1430.0,800.0,0,0,1,0
654.0,70.0,62.0,169.0,1420.0,805.0,0,1,0,0
645.0,70.0,62.0,165.0,1420.0,805.0,0,1,0,0
645.0,72.0,84.0,162.0,1435.0,800.0,0,1,0,0
654.0,70.0,62.0,169.0,1420.0,805.0,0,1,0,0
645.0,72.0,84.0,165.0,1435.0,800.0,0,1,0,0
645.0,75.0,64.0,195.0,1445.0,785.0,0,0,1,0
996.0,135.0,106.0,197.0,1395.0,825.0,0,0,1,0
996.0,125.0,107.0,191.0,1415.0,835.0,0,0,1,0
996.0,96.6,101.0,187.0,1535.0,840.0,0,0,0,1
199.0,16.1,15.0,121.0,1375.0,770.0,0,0,1,0
124.0,13.3,9.8,140.0,1520.0,685.0,1,0,0,0
124.0,13.5,10.0,140.0,1520.0,685.0,1,0,0,0
1462.0,67.0,114.0,299.0,1700.0,700.0,1,0,0,0
1462.0,67.0,114.0,296.0,1700.0,700.0,1,0,0,0
805.0,52.0,69.0,239.0,1655.0,700.0,1,0,0,0
249.0,20.0,21.0,125.0,1325.0,750.0,0,1,0,0
1360.0,61.0,105.0,247.0,1620.0,740.0,1,0,0,0
1380.0,61.0,105.0,247.0,1620.0,740.0,1,0,0,0
1360.0,61.0,105.0,243.0,1620.0,740.0,1,0,0,0
1360.0,60.0,105.0,243.0,1620.0,735.0,1,0,0,0
805.0,50.0,62.0,204.0,1560.0,700.0,1,0,0,0
805.0,50.0,64.0,207.0,1645.0,700.0,1,0,0,0
805.0,53.0,66.0,204.0,1645.0,700.0,1,0,0,0
805.0,50.0,65.0,207.0,1645.0,700.0,1,0,0,0
399.0,35.0,34.5,229.0,1570.0,750.0,1,0,0,0
183.0,18.1,15.7,152.0,1405.0,790.0,0,1,0,0
183.0,18.1,15.7,142.0,1400.0,790.0,0,1,0,0
1750.0,112.0,121.0,288.0,1778.0,629.0,1,0,0,0
1750.0,112.0,121.0,288.0,1778.0,629.0,1,0,0,0
1750.0,112.0,164.0,256.3,1778.0,629.0,1,0,0,0
1750.0,112.0,121.0,299.4,2007.0,559.0,1,0,0,0
1750.0,112.0,121.0,299.4,2007.0,559.0,1,0,0,0
1750.0,112.0,121.0,299.0,2007.0,559.0,1,0,0,0
1750.0,112.0,121.0,299.4,2007.0,559.0,1,0,0,0
1750.0,112.0,121.0,299.4,2007.0,559.0,1,0,0,0
1750.0,112.0,121.0,294.8,1740.0,610.0,1,0,0,0
1750.0,112.0,164.0,294.8,1740.0,610.0,1,0,0,0
1750.0,112.0,121.0,294.8,1740.0,610.0,1,0,0,0
1750.0,112.0,164.0,294.8,1740.0,610.0,1,0,0,0
1750.0,112.0,121.0,294.8,1740.0,610.0,1,0,0,0
1750.0,112.0,164.0,294.8,1740.0,610.0,1,0,0,0
1750.0,112.0,121.0,294.8,1740.0,610.0,1,0,0,0
1750.0,112.0,121.0,294.8,1740.0,610.0,1,0,0,0
1750.0,112.0,121.0,294.8,1740.0,610.0,1,0,0,0
1750.0,112.0,121.0,308.4,1882.0,584.0,1,0,0,0
1750.0,112.0,121.0,308.4,1882.0,584.0,1,0,0,0
1750.0,112.0,121.0,308.4,1882.0,584.0,1,0,0,0
1750.0,112.0,164.0,308.4,1930.0,584.0,1,0,0,0
1750.0,112.0,121.0,294.8,1740.0,610.0,1,0,0,0
1750.0,112.0,121.0,308.4,1882.0,584.0,1,0,0,0
1524.1,108.0,161.0,289.4,1676.0,711.0,1,0,0,0
1250.0,120.0,100.0,304.0,2010.0,660.0,0,1,0,0
1250.0,120.0,100.0,304.0,2010.0,660.0,0,1,0,0
1250.0,120.0,100.0,304.0,2010.0,660.0,0,1,0,0
1250.0,120.0,100.0,304.0,2010.0,660.0,0,1,0,0
1250.0,120.0,100.0,304.0,2010.0,660.0,0,1,0,0
885.0,69.0,72.0,211.0,1620.0,725.0,0,1,0,0
790.0,62.0,60.0,226.0,1655.0,720.0,1,0,0,0
790.0,62.0,60.0,226.0,1655.0,720.0,1,0,0,0
865.0,55.0,69.0,225.4,1655.0,720.0,1,0,0,0
865.0,61.0,74.0,226.0,1655.0,720.0,1,0,0,0
865.0,61.7,74.0,226.0,1655.0,720.0,1,0,0,0
865.0,61.7,72.0,226.0,1655.0,720.0,1,0,0,0
865.0,61.0,72.0,231.0,1617.0,690.0,1,0,0,0
865.0,61.0,72.0,231.0,1610.0,690.0,1,0,0,0
865.0,61.0,72.0,250.0,1617.0,690.0,0,0,0,1
955.0,149.0,100.0,191.0,1426.0,815.0,0,0,1,0
599.0,110.0,68.0,165.0,1390.0,815.0,0,0,1,0
646.0,114.0,68.0,165.0,1390.0,815.0,0,0,1,0
675.0,125.0,72.0,164.7,1392.0,825.0,0,0,1,0
675.0,125.0,72.0,164.7,1392.0,825.0,0,0,1,0
675.0,128.0,74.0,167.0,1395.0,830.0,0,0,1,0
675.0,128.0,74.0,167.0,1375.0,820.0,0,0,1,0
675.0,128.0,74.0,167.0,1375.0,830.0,0,0,1,0
675.0,128.0,74.0,167.0,1375.0,830.0,0,0,1,0
675.0,128.0,74.0,169.0,1375.0,830.0,0,0,1,0
675.0,125.0,72.0,164.7,1392.0,825.0,0,0,1,0
955.0,130.0,100.0,198.0,1431.0,800.0,0,0,1,0
955.0,128.0,100.0,198.0,1431.0,800.0,0,0,1,0
955.0,149.0,100.0,188.0,1417.0,815.0,0,0,1,0
955.0,149.0,100.0,191.0,1426.0,815.0,0,0,1,0
955.0,147.0,100.0,191.0,1426.0,815.0,0,0,1,0
955.0,149.0,100.0,191.0,1426.0,815.0,0,0,1,0
955.0,149.0,100.0,191.0,1426.0,815.0,0,0,1,0
765.0,128.0,80.0,165.0,1379.0,822.0,0,0,1,0
765.0,128.0,80.0,165.0,1379.0,822.0,0,0,1,0
765.0,128.0,80.0,165.0,1379.0,822.0,0,0,1,0
885.0,70.0,69.0,215.0,1580.0,725.0,0,1,0,0
885.0,69.0,72.0,215.0,1580.0,725.0,0,1,0,0
2458.0,165.0,221.0,294.0,1677.0,750.0,1,0,0,0
2458.0,165.0,221.0,294.0,1677.0,773.0,1,0,0,0
2458.0,165.0,221.0,294.0,1677.0,7501.0,1,0,0,0
2458.0,165.0,221.0,294.0,1677.0,7501.0,1,0,0,0
2458.0,165.0,221.0,294.0,1677.0,750.0,1,0,0,0
2458.0,165.0,221.0,290.0,1677.0,773.0,1,0,0,0
2458.0,165.0,221.0,291.0,1677.0,773.0,1,0,0,0
2458.0,165.0,221.0,291.0,1677.0,773.0,1,0,0,0
2458.0,165.0,221.0,291.0,1677.0,773.0,1,0,0,0
2458.0,165.0,221.0,291.0,1677.0,773.0,1,0,0,0
2294.0,140.0,200.0,320.0,1690.0,740.0,1,0,0,0
2294.0,142.0,200.0,320.0,1695.0,740.0,1,0,0,0
2294.0,142.0,200.0,320.0,1695.0,740.0,1,0,0,0
2294.0,142.0,200.0,319.3,1695.0,740.0,1,0,0,0
2294.0,140.0,147.0,319.3,1694.0,739.0,1,0,0,0
2294.0,142.0,200.0,320.0,1695.0,740.0,1,0,0,0
2294.0,142.0,200.0,319.3,1695.0,740.0,1,0,0,0
2294.0,142.0,200.0,320.0,1695.0,740.0,0,0,0,1
2294.0,148.0,221.0,334.0,1695.0,750.0,1,0,0,0
2294.0,148.0,221.0,334.0,1695.0,750.0,1,0,0,0
2294.0,148.0,221.0,334.0,1695.0,750.0,1,0,0,0
2294.0,148.0,221.0,334.0,1695.0,750.0,1,0,0,0
2294.0,148.0,221.0,334.0,1695.0,750.0,1,0,0,0
2294.0,106.0,154.0,357.4,1707.0,736.0,0,0,0,1
2294.0,148.0,221.0,358.0,1705.0,730.0,0,0,0,1
2294.0,148.0,221.0,334.0,1695.0,750.0,1,0,0,0
1050.0,135.0,111.0,192.0,1435.0,825.0,0,1,0,0
1050.0,135.0,111.0,191.0,1435.0,825.0,0,1,0,0
599.0,98.0,68.0,170.0,1395.0,810.0,0,1,0,0
599.0,97.0,68.0,170.0,1395.0,810.0,0,1,0,0
599.0,98.0,68.0,170.0,1395.0,810.0,0,1,0,0
599.0,98.0,68.0,170.0,1395.0,810.0,0,1,0,0
955.0,110.0,97.0,199.0,1440.0,805.0,0,1,0,0
955.0,118.0,100.0,189.0,1429.0,815.0,0,1,0,0
955.0,120.0,100.0,189.0,1429.0,815.0,0,1,0,0
955.0,118.0,100.0,189.0,1429.0,815.0,0,1,0,0
1050.0,130.0,105.0,189.0,1429.0,815.0,0,1,0,0
1050.0,130.0,105.0,189.0,1425.0,815.0,0,0,1,0
1050.0,132.0,105.0,188.7,1429.0,815.0,0,1,0,0
1050.0,131.0,77.0,188.7,1427.0,815.0,0,1,0,0
1050.0,130.0,105.0,189.0,1429.0,815.0,0,1,0,0
1050.0,130.0,105.0,189.0,1425.0,830.0,0,1,0,0
1050.0,130.0,105.0,189.0,1425.0,830.0,0,1,0,0
1160.0,180.0,124.0,199.0,1439.0,830.0,0,0,1,0
1160.0,180.0,124.0,198.0,1405.0,825.0,0,1,0,0
1050.0,135.0,111.0,186.0,1435.0,825.0,0,1,0,0
1050.0,140.0,112.0,191.0,1435.0,825.0,0,1,0,0
1050.0,140.0,112.0,192.0,1435.0,825.0,0,1,0,0
1050.0,135.0,111.0,186.0,1435.0,825.0,0,1,0,0
1050.0,148.0,116.0,192.0,1445.0,825.0,0,1,0,0
1050.0,150.0,117.0,192.0,1445.0,825.0,0,1,0,0
1050.0,148.0,116.0,189.0,1445.0,825.0,0,1,0,0
675.0,106.0,68.0,168.0,1410.0,820.0,0,1,0,0
1050.0,140.0,112.0,192.0,1445.0,825.0,0,1,0,0
1050.0,140.0,112.0,192.0,1435.0,825.0,0,1,0,0
1050.0,148.0,116.0,192.0,1445.0,825.0,0,1,0,0
1050.0,148.0,116.0,192.0,1445.0,825.0,0,1,0,0
1050.0,148.0,116.0,192.0,1445.0,825.0,0,1,0,0
1050.0,130.0,105.0,197.0,1425.0,830.0,0,1,0,0
865.0,55.0,68.0,229.0,1655.0,720.0,1,0,0,0
865.0,55.0,69.0,229.0,1655.0,720.0,1,0,0,0
865.0,55.0,69.0,228.6,1655.0,720.0,1,0,0,0
865.0,54.0,51.0,228.6,1656.0,719.0,1,0,0,0
865.0,61.7,74.0,229.0,1655.0,720.0,1,0,0,0
865.0,61.7,74.0,229.0,1655.0,720.0,1,0,0,0
865.0,61.0,72.0,231.0,1600.0,690.0,1,0,0,0
865.0,61.0,72.0,231.0,1600.0,690.0,1,0,0,0
955.0,120.0,100.0,199.0,1470.0,805.0,0,0,1,0
1050.0,125.0,104.0,210.0,1457.0,805.0,0,0,1,0
1050.0,125.0,77.0,209.6,1457.0,805.0,0,0,1,0
1050.0,124.0,105.0,210.0,1457.0,805.0,0,0,0,1
1050.0,125.0,105.0,213.0,1457.0,805.0,0,0,1,0
900.0,55.0,80.0,200.0,1415.0,749.0,0,1,0,0
900.0,55.0,80.0,200.0,1415.0,749.0,0,1,0,0
900.0,55.0,80.0,200.0,1415.0,749.0,0,1,0,0
900.0,55.0,80.0,206.0,1446.0,790.0,0,1,0,0
900.0,55.0,80.0,206.0,1446.0,790.0,0,1,0,0
900.0,55.0,80.0,203.0,1445.0,790.0,0,1,0,0
900.0,64.1,80.0,203.0,1445.0,790.0,0,1,0,0
900.0,65.0,80.0,203.0,1445.0,790.0,0,1,0,0
675.0,105.0,69.0,167.0,1395.0,800.0,0,1,0,0
675.0,105.0,69.0,167.0,1395.0,800.0,0,1,0,0
675.0,106.0,68.0,168.0,1410.0,800.0,0,1,0,0
675.0,107.0,68.0,166.5,1394.0,803.0,0,1,0,0
675.0,106.0,68.0,168.0,1410.0,800.0,0,1,0,0
675.0,105.0,69.0,167.0,1390.0,805.0,0,1,0,0
675.0,106.0,69.0,167.0,1385.0,805.0,0,1,0,0
675.0,106.0,68.0,168.0,1410.0,820.0,0,1,0,0
765.0,118.0,77.0,166.0,1410.0,810.0,0,1,0,0
765.0,116.0,77.0,166.0,1410.0,810.0,0,1,0,0
765.0,116.0,77.0,166.0,1410.0,825.0,0,1,0,0
765.0,116.0,77.3,168.0,1405.0,825.0,0,1,0,0
675.0,106.0,68.0,168.0,1410.0,800.0,0,1,0,0
765.0,116.0,77.0,166.0,1410.0,825.0,0,1,0,0
765.0,123.0,77.0,166.0,1410.0,810.0,0,1,0,0
765.0,123.0,77.0,166.0,1410.0,810.0,0,1,0,0
765.0,123.0,77.0,166.0,1410.0,825.0,0,1,0,0
765.0,123.0,79.0,166.0,1405.0,825.0,0,1,0,0
765.0,121.0,79.0,166.0,1405.0,825.0,0,1,0,0
765.0,121.0,79.0,166.0,1405.0,825.0,0,1,0,0
675.0,106.0,68.0,168.0,1410.0,800.0,0,1,0,0
765.0,113.0,73.0,166.0,1410.0,810.0,0,1,0,0
765.0,111.0,73.0,166.0,1410.0,810.0,0,1,0,0
765.0,112.0,73.0,168.0,1410.0,810.0,0,1,0,0
760.0,53.2,61.0,168.0,1410.0,810.0,0,1,0,0
660.0,46.9,60.0,168.0,1410.0,810.0,0,1,0,0
900.0,55.0,80.0,198.2,1415.0,749.0,0,1,0,0
900.0,55.0,80.0,198.0,1415.0,750.0,0,1,0,0
900.0,55.0,80.0,198.0,1415.0,750.0,0,1,0,0
900.0,65.0,80.0,198.0,1415.0,759.0,0,1,0,0
855.0,70.0,70.0,220.0,1580.0,776.0,0,1,0,0
885.0,69.0,70.0,220.0,1580.0,776.0,0,1,0,0
1597.0,86.0,146.0,308.0,1615.0,700.0,1,0,0,0
1597.0,86.0,146.0,308.0,1615.0,700.0,1,0,0,0
1597.0,85.0,146.0,308.0,1615.0,700.0,1,0,0,0
1699.0,94.0,151.0,317.0,1615.0,700.0,1,0,0,0
1699.0,94.0,151.0,317.0,1615.0,700.0,1,0,0,0
1699.0,94.0,151.0,317.0,1665.0,700.0,1,0,0,0
1699.0,94.0,146.0,317.0,1615.0,700.0,1,0,0,0
1699.0,94.0,146.0,349.0,1665.0,700.0,0,0,0,1
1699.0,94.0,146.0,349.0,1665.0,700.0,0,0,0,1
1699.0,94.0,151.0,349.0,1665.0,700.0,0,0,0,1
1699.0,94.0,151.0,349.0,1665.0,700.0,0,0,0,1
1699.0,94.0,146.0,349.0,1615.0,700.0,0,0,0,1
1699.0,98.0,156.0,308.0,1615.0,700.0,1,0,0,0
1699.0,98.0,156.0,308.0,1615.0,700.0,1,0,0,0
885.0,83.0,76.0,224.0,1580.0,790.0,0,1,0,0
1699.0,98.0,156.0,308.0,1615.0,700.0,1,0,0,0
1699.0,98.0,156.0,308.0,1615.0,700.0,1,0,0,0
1699.0,98.0,156.0,308.0,1615.0,700.0,1,0,0,0
1699.0,98.0,156.0,308.0,1615.0,700.0,1,0,0,0
1699.0,98.0,156.0,308.0,1615.0,700.0,1,0,0,0
955.0,125.0,98.0,215.0,1515.0,840.0,0,0,1,0
1050.0,114.0,97.6,197.8,1510.0,835.0,0,0,1,0
1050.0,114.0,100.0,198.0,1510.0,835.0,0,0,1,0
888.0,85.0,82.0,199.0,1556.0,810.0,0,0,1,0
888.0,85.0,82.0,199.0,1556.0,810.0,0,0,1,0
660.0,81.0,63.7,189.0,1401.0,805.0,0,1,0,0
660.0,81.0,63.7,189.0,1401.0,805.0,0,1,0,0
1180.0,108.0,104.0,235.0,1490.0,790.0,0,0,0,1
1180.0,107.0,104.0,235.0,1490.0,790.0,0,0,0,1
1180.0,107.0,104.0,235.0,1490.0,790.0,0,0,0,1
1180.0,108.0,104.0,235.0,1490.0,790.0,0,0,0,1
855.0,98.0,83.0,220.0,1490.0,790.0,0,0,0,1
1215.0,134.0,120.0,295.0,1542.0,770.0,0,0,0,1
1215.0,134.0,120.0,295.0,1542.0,770.0,0,0,0,1
599.0,110.0,68.0,170.0,1395.0,810.0,0,0,1,0
599.0,108.0,68.0,170.0,1395.0,810.0,0,0,1,0
599.0,110.0,68.0,170.0,1395.0,810.0,0,0,1,0
599.0,110.0,68.0,170.0,1395.0,810.0,0,0,1,0
159.7,15.0,13.1,136.0,1300.0,790.0,0,0,1,0
159.7,15.0,13.1,111.8,1300.0,790.0,0,0,1,0
177.4,16.8,15.5,130.0,1326.0,800.0,0,0,1,0
197.8,26.9,18.1,140.0,1353.0,800.0,0,0,1,0
109.7,8.4,8.3,110.0,1260.0,790.0,0,0,1,0
99.7,7.4,7.5,95.0,1250.0,790.0,0,0,1,0
109.7,8.4,8.1,95.0,1240.0,790.0,0,0,1,0
99.7,5.5,7.5,104.0,1250.0,790.0,0,0,1,0
150.0,12.1,11.5,143.0,1390.0,820.0,0,0,1,0
124.0,9.4,8.6,100.0,1250.0,750.0,0,0,1,0
124.0,10.7,8.6,100.0,1250.0,750.0,0,0,1,0
124.6,12.1,10.0,153.0,1550.0,770.0,0,0,0,1
125.0,16.1,8.7,172.0,1518.0,770.0,1,0,0,0
124.2,14.8,10.9,124.0,1335.0,790.0,0,1,0,0
124.2,14.8,10.9,120.0,1335.0,790.0,0,1,0,0
124.7,9.7,9.2,120.0,1340.0,760.0,0,0,1,0
124.6,12.1,10.0,153.0,1550.0,770.0,0,0,1,0
279.0,24.8,21.8,153.0,1530.0,750.0,0,0,1,0
124.7,9.7,9.2,130.0,1340.0,790.0,0,0,1,0
137.0,10.7,10.5,122.0,1350.0,870.0,0,0,1,0
179.9,15.4,13.5,128.0,1350.0,870.0,0,0,1,0
221.0,17.3,16.5,120.0,1410.0,806.0,0,1,0,0
221.0,17.3,16.5,120.0,1410.0,806.0,0,1,0,0
124.2,13.0,9.2,131.0,1355.0,800.0,0,1,0,0
